Dato klokke,kWh pris
2022-08-01 00:00:00,"273,2850"
2022-08-01 01:00:00,"270,8725"
2022-08-01 02:00:00,"270,2913"
2022-08-01 03:00:00,"270,0188"
2022-08-01 04:00:00,"269,8575"
2022-08-01 05:00:00,"270,8225"
2022-08-01 06:00:00,"272,0225"
2022-08-01 07:00:00,"270,5013"
2022-08-01 08:00:00,"275,4000"
2022-08-01 09:00:00,"281,2263"
2022-08-01 10:00:00,"287,4000"
2022-08-01 11:00:00,"282,0313"
2022-08-01 12:00:00,"281,8700"
2022-08-01 13:00:00,"280,0150"
2022-08-01 14:00:00,"276,4888"
2022-08-01 15:00:00,"270,3038"
2022-08-01 16:00:00,"270,5750"
2022-08-01 17:00:00,"278,4313"
2022-08-01 18:00:00,"276,2288"
2022-08-01 19:00:00,"273,4575"
2022-08-01 20:00:00,"273,3338"
2022-08-01 21:00:00,"273,3463"
2022-08-01 22:00:00,"273,1863"
2022-08-01 23:00:00,"271,5163"
2022-08-02 00:00:00,"310,1350"
2022-08-02 01:00:00,"287,6725"
2022-08-02 02:00:00,"284,0900"
2022-08-02 03:00:00,"283,2738"
2022-08-02 04:00:00,"282,9775"
2022-08-02 05:00:00,"286,2888"
2022-08-02 06:00:00,"308,9125"
2022-08-02 07:00:00,"295,0613"
2022-08-02 08:00:00,"327,4325"
2022-08-02 09:00:00,"338,4413"
2022-08-02 10:00:00,"333,6100"
2022-08-02 11:00:00,"300,4613"
2022-08-02 12:00:00,"281,1988"
2022-08-02 13:00:00,"269,4850"
2022-08-02 14:00:00,"237,5225"
2022-08-02 15:00:00,"244,8238"
2022-08-02 16:00:00,"274,3913"
2022-08-02 17:00:00,"287,6238"
2022-08-02 18:00:00,"308,9863"
2022-08-02 19:00:00,"295,1475"
2022-08-02 20:00:00,"291,3550"
2022-08-02 21:00:00,"292,9363"
2022-08-02 22:00:00,"287,7225"
2022-08-02 23:00:00,"281,7425"
2022-08-03 00:00:00,"307,7438"
2022-08-03 01:00:00,"307,6075"
2022-08-03 02:00:00,"307,5950"
2022-08-03 03:00:00,"305,3750"
2022-08-03 04:00:00,"299,8300"
2022-08-03 05:00:00,"298,3550"
2022-08-03 06:00:00,"298,9500"
2022-08-03 07:00:00,"296,7675"
2022-08-03 08:00:00,"342,2863"
2022-08-03 09:00:00,"333,3688"
2022-08-03 10:00:00,"292,4013"
2022-08-03 11:00:00,"229,2825"
2022-08-03 12:00:00,"259,0375"
2022-08-03 13:00:00,"228,9475"
2022-08-03 14:00:00,"275,3588"
2022-08-03 15:00:00,"293,1825"
2022-08-03 16:00:00,"293,7900"
2022-08-03 17:00:00,"295,1675"
2022-08-03 18:00:00,"296,7425"
2022-08-03 19:00:00,"296,1463"
2022-08-03 20:00:00,"295,9488"
2022-08-03 21:00:00,"302,5713"
2022-08-03 22:00:00,"300,9963"
2022-08-03 23:00:00,"296,3825"
2022-08-04 00:00:00,"291,1175"
2022-08-04 01:00:00,"287,6663"
2022-08-04 02:00:00,"286,9738"
2022-08-04 03:00:00,"286,6150"
2022-08-04 04:00:00,"286,4675"
2022-08-04 05:00:00,"287,9513"
2022-08-04 06:00:00,"292,5388"
2022-08-04 07:00:00,"299,7500"
2022-08-04 08:00:00,"306,0575"
2022-08-04 09:00:00,"309,0875"
2022-08-04 10:00:00,"309,1363"
2022-08-04 11:00:00,"309,0988"
2022-08-04 12:00:00,"296,9050"
2022-08-04 13:00:00,"291,6000"
2022-08-04 14:00:00,"288,7175"
2022-08-04 15:00:00,"296,2125"
2022-08-04 16:00:00,"309,1238"
2022-08-04 17:00:00,"309,1738"
2022-08-04 18:00:00,"309,1363"
2022-08-04 19:00:00,"309,4950"
2022-08-04 20:00:00,"309,7175"
2022-08-04 21:00:00,"309,1613"
2022-08-04 22:00:00,"304,3875"
2022-08-04 23:00:00,"293,6900"
2022-08-05 00:00:00,"289,0750"
2022-08-05 01:00:00,"284,2425"
2022-08-05 02:00:00,"283,9088"
2022-08-05 03:00:00,"283,8100"
2022-08-05 04:00:00,"283,8588"
2022-08-05 05:00:00,"285,7500"
2022-08-05 06:00:00,"291,9788"
2022-08-05 07:00:00,"293,6838"
2022-08-05 08:00:00,"295,1925"
2022-08-05 09:00:00,"296,1313"
2022-08-05 10:00:00,"298,6025"
2022-08-05 11:00:00,"295,4638"
2022-08-05 12:00:00,"295,8225"
2022-08-05 13:00:00,"295,5750"
2022-08-05 14:00:00,"295,3650"
2022-08-05 15:00:00,"292,5838"
2022-08-05 16:00:00,"293,5488"
2022-08-05 17:00:00,"294,1163"
2022-08-05 18:00:00,"293,8450"
2022-08-05 19:00:00,"294,1050"
2022-08-05 20:00:00,"293,7088"
2022-08-05 21:00:00,"294,6488"
2022-08-05 22:00:00,"294,5250"
2022-08-05 23:00:00,"292,5600"
2022-08-06 00:00:00,"285,4913"
2022-08-06 01:00:00,"286,2400"
2022-08-06 02:00:00,"283,3688"
2022-08-06 03:00:00,"281,7213"
2022-08-06 04:00:00,"280,6350"
2022-08-06 05:00:00,"280,3600"
2022-08-06 06:00:00,"283,5563"
2022-08-06 07:00:00,"283,8050"
2022-08-06 08:00:00,"287,2388"
2022-08-06 09:00:00,"284,7288"
2022-08-06 10:00:00,"276,2400"
2022-08-06 11:00:00,"232,4225"
2022-08-06 12:00:00,"177,6688"
2022-08-06 13:00:00,"177,7313"
2022-08-06 14:00:00,"163,1500"
2022-08-06 15:00:00,"174,4850"
2022-08-06 16:00:00,"233,1088"
2022-08-06 17:00:00,"287,1513"
2022-08-06 18:00:00,"295,0788"
2022-08-06 19:00:00,"294,9788"
2022-08-06 20:00:00,"294,4788"
2022-08-06 21:00:00,"293,5675"
2022-08-06 22:00:00,"293,9300"
2022-08-06 23:00:00,"292,1950"
2022-08-07 00:00:00,"304,6938"
2022-08-07 01:00:00,"290,7613"
2022-08-07 02:00:00,"279,9850"
2022-08-07 03:00:00,"256,5425"
2022-08-07 04:00:00,"249,1725"
2022-08-07 05:00:00,"255,0888"
2022-08-07 06:00:00,"254,8025"
2022-08-07 07:00:00,"256,4063"
2022-08-07 08:00:00,"201,6913"
2022-08-07 09:00:00,"180,9350"
2022-08-07 10:00:00,"129,7375"
2022-08-07 11:00:00,"167,1138"
2022-08-07 12:00:00,"240,6088"
2022-08-07 13:00:00,"276,0325"
2022-08-07 14:00:00,"271,9175"
2022-08-07 15:00:00,"225,4575"
2022-08-07 16:00:00,"214,4563"
2022-08-07 17:00:00,"281,1400"
2022-08-07 18:00:00,"309,5663"
2022-08-07 19:00:00,"328,6950"
2022-08-07 20:00:00,"347,8988"
2022-08-07 21:00:00,"345,2638"
2022-08-07 22:00:00,"342,7288"
2022-08-07 23:00:00,"314,7250"
2022-08-08 00:00:00,"304,6700"
2022-08-08 01:00:00,"297,0875"
2022-08-08 02:00:00,"295,5963"
2022-08-08 03:00:00,"293,7938"
2022-08-08 04:00:00,"295,0000"
2022-08-08 05:00:00,"297,4475"
2022-08-08 06:00:00,"332,8350"
2022-08-08 07:00:00,"363,4725"
2022-08-08 08:00:00,"416,3225"
2022-08-08 09:00:00,"385,3363"
2022-08-08 10:00:00,"373,3913"
2022-08-08 11:00:00,"369,8363"
2022-08-08 12:00:00,"353,9775"
2022-08-08 13:00:00,"350,4963"
2022-08-08 14:00:00,"349,2288"
2022-08-08 15:00:00,"351,6525"
2022-08-08 16:00:00,"357,7063"
2022-08-08 17:00:00,"357,7675"
2022-08-08 18:00:00,"344,5175"
2022-08-08 19:00:00,"341,8338"
2022-08-08 20:00:00,"341,8088"
2022-08-08 21:00:00,"358,8488"
2022-08-08 22:00:00,"338,8250"
2022-08-08 23:00:00,"305,2788"
2022-08-09 00:00:00,"329,8313"
2022-08-09 01:00:00,"324,4538"
2022-08-09 02:00:00,"323,0963"
2022-08-09 03:00:00,"316,1000"
2022-08-09 04:00:00,"317,5063"
2022-08-09 05:00:00,"323,8313"
2022-08-09 06:00:00,"324,3663"
2022-08-09 07:00:00,"341,7200"
2022-08-09 08:00:00,"367,3538"
2022-08-09 09:00:00,"382,0313"
2022-08-09 10:00:00,"376,7775"
2022-08-09 11:00:00,"343,1775"
2022-08-09 12:00:00,"337,2638"
2022-08-09 13:00:00,"322,3613"
2022-08-09 14:00:00,"324,4788"
2022-08-09 15:00:00,"324,2913"
2022-08-09 16:00:00,"339,7913"
2022-08-09 17:00:00,"342,3425"
2022-08-09 18:00:00,"340,6875"
2022-08-09 19:00:00,"341,6950"
2022-08-09 20:00:00,"327,1300"
2022-08-09 21:00:00,"327,3663"
2022-08-09 22:00:00,"326,2713"
2022-08-09 23:00:00,"324,3413"
2022-08-10 00:00:00,"316,2325"
2022-08-10 01:00:00,"313,9950"
2022-08-10 02:00:00,"313,6350"
2022-08-10 03:00:00,"313,5238"
2022-08-10 04:00:00,"313,5725"
2022-08-10 05:00:00,"313,1138"
2022-08-10 06:00:00,"319,4750"
2022-08-10 07:00:00,"329,5500"
2022-08-10 08:00:00,"337,0300"
2022-08-10 09:00:00,"354,0263"
2022-08-10 10:00:00,"364,4500"
2022-08-10 11:00:00,"353,9638"
2022-08-10 12:00:00,"340,7075"
2022-08-10 13:00:00,"314,9775"
2022-08-10 14:00:00,"316,1700"
2022-08-10 15:00:00,"327,2900"
2022-08-10 16:00:00,"326,9663"
2022-08-10 17:00:00,"327,1150"
2022-08-10 18:00:00,"327,1025"
2022-08-10 19:00:00,"326,1713"
2022-08-10 20:00:00,"325,6738"
2022-08-10 21:00:00,"326,7925"
2022-08-10 22:00:00,"323,7988"
2022-08-10 23:00:00,"319,4500"
2022-08-11 00:00:00,"311,9488"
2022-08-11 01:00:00,"308,6525"
2022-08-11 02:00:00,"307,2525"
2022-08-11 03:00:00,"307,1538"
2022-08-11 04:00:00,"307,1288"
2022-08-11 05:00:00,"308,2563"
2022-08-11 06:00:00,"317,5613"
2022-08-11 07:00:00,"323,7188"
2022-08-11 08:00:00,"323,2363"
2022-08-11 09:00:00,"321,7363"
2022-08-11 10:00:00,"321,9963"
2022-08-11 11:00:00,"325,2063"
2022-08-11 12:00:00,"324,7475"
2022-08-11 13:00:00,"323,0375"
2022-08-11 14:00:00,"328,3288"
2022-08-11 15:00:00,"324,0538"
2022-08-11 16:00:00,"323,2613"
2022-08-11 17:00:00,"327,0763"
2022-08-11 18:00:00,"324,9950"
2022-08-11 19:00:00,"323,4088"
2022-08-11 20:00:00,"319,3325"
2022-08-11 21:00:00,"319,9150"
2022-08-11 22:00:00,"317,9825"
2022-08-11 23:00:00,"330,1250"
2022-08-12 00:00:00,"325,1750"
2022-08-12 01:00:00,"316,3988"
2022-08-12 02:00:00,"312,3475"
2022-08-12 03:00:00,"310,8500"
2022-08-12 04:00:00,"313,1950"
2022-08-12 05:00:00,"319,0863"
2022-08-12 06:00:00,"325,2000"
2022-08-12 07:00:00,"385,5063"
2022-08-12 08:00:00,"423,7800"
2022-08-12 09:00:00,"434,7288"
2022-08-12 10:00:00,"431,0463"
2022-08-12 11:00:00,"395,0438"
2022-08-12 12:00:00,"361,0788"
2022-08-12 13:00:00,"355,8875"
2022-08-12 14:00:00,"352,8913"
2022-08-12 15:00:00,"319,1113"
2022-08-12 16:00:00,"325,1875"
2022-08-12 17:00:00,"322,7688"
2022-08-12 18:00:00,"318,0800"
2022-08-12 19:00:00,"323,1988"
2022-08-12 20:00:00,"316,8525"
2022-08-12 21:00:00,"324,1200"
2022-08-12 22:00:00,"319,1363"
2022-08-12 23:00:00,"304,3813"
2022-08-13 00:00:00,"333,7250"
2022-08-13 01:00:00,"318,1975"
2022-08-13 02:00:00,"316,7725"
2022-08-13 03:00:00,"315,9125"
2022-08-13 04:00:00,"315,7775"
2022-08-13 05:00:00,"316,5513"
2022-08-13 06:00:00,"312,2025"
2022-08-13 07:00:00,"311,4525"
2022-08-13 08:00:00,"310,7888"
2022-08-13 09:00:00,"317,8288"
2022-08-13 10:00:00,"324,5975"
2022-08-13 11:00:00,"329,2163"
2022-08-13 12:00:00,"311,3050"
2022-08-13 13:00:00,"290,9625"
2022-08-13 14:00:00,"310,0150"
2022-08-13 15:00:00,"313,5038"
2022-08-13 16:00:00,"316,4400"
2022-08-13 17:00:00,"325,4938"
2022-08-13 18:00:00,"326,3175"
2022-08-13 19:00:00,"325,4325"
2022-08-13 20:00:00,"318,7375"
2022-08-13 21:00:00,"336,4888"
2022-08-13 22:00:00,"323,7988"
2022-08-13 23:00:00,"325,6663"
2022-08-14 00:00:00,"331,4325"
2022-08-14 01:00:00,"326,8838"
2022-08-14 02:00:00,"324,9538"
2022-08-14 03:00:00,"323,0850"
2022-08-14 04:00:00,"322,3100"
2022-08-14 05:00:00,"323,6250"
2022-08-14 06:00:00,"321,8675"
2022-08-14 07:00:00,"307,3588"
2022-08-14 08:00:00,"318,7200"
2022-08-14 09:00:00,"307,3713"
2022-08-14 10:00:00,"320,8100"
2022-08-14 11:00:00,"306,8675"
2022-08-14 12:00:00,"293,1450"
2022-08-14 13:00:00,"292,7525"
2022-08-14 14:00:00,"293,5138"
2022-08-14 15:00:00,"295,2725"
2022-08-14 16:00:00,"321,7563"
2022-08-14 17:00:00,"337,1013"
2022-08-14 18:00:00,"337,1388"
2022-08-14 19:00:00,"334,9125"
2022-08-14 20:00:00,"330,2525"
2022-08-14 21:00:00,"328,6425"
2022-08-14 22:00:00,"322,6425"
2022-08-14 23:00:00,"329,6500"
2022-08-15 00:00:00,"362,5650"
2022-08-15 01:00:00,"347,2075"
2022-08-15 02:00:00,"343,0400"
2022-08-15 03:00:00,"341,1838"
2022-08-15 04:00:00,"341,3063"
2022-08-15 05:00:00,"347,2200"
2022-08-15 06:00:00,"345,1175"
2022-08-15 07:00:00,"344,1713"
2022-08-15 08:00:00,"351,0075"
2022-08-15 09:00:00,"344,1963"
2022-08-15 10:00:00,"340,2613"
2022-08-15 11:00:00,"344,0113"
2022-08-15 12:00:00,"342,4625"
2022-08-15 13:00:00,"342,4738"
2022-08-15 14:00:00,"349,9863"
2022-08-15 15:00:00,"344,2325"
2022-08-15 16:00:00,"344,6263"
2022-08-15 17:00:00,"347,0850"
2022-08-15 18:00:00,"347,2813"
2022-08-15 19:00:00,"344,2075"
2022-08-15 20:00:00,"344,2575"
2022-08-15 21:00:00,"344,0488"
2022-08-15 22:00:00,"343,8263"
2022-08-15 23:00:00,"347,0850"
2022-08-16 00:00:00,"363,3688"
2022-08-16 01:00:00,"346,0475"
2022-08-16 02:00:00,"340,9363"
2022-08-16 03:00:00,"337,1838"
2022-08-16 04:00:00,"333,8138"
2022-08-16 05:00:00,"339,7388"
2022-08-16 06:00:00,"333,3200"
2022-08-16 07:00:00,"340,7513"
2022-08-16 08:00:00,"419,6900"
2022-08-16 09:00:00,"429,5288"
2022-08-16 10:00:00,"419,7388"
